1 1.67067 1.67067 0
2 1.64661 1.65864 0.00850634
3 1.64748 1.65492 0.00643199
4 1.66944 1.65855 0.00575788
5 1.62613 1.65206 0.00740658
6 1.64709 1.65124 0.0062183
7 1.64555 1.65042 0.00538275
8 1.6436 1.64957 0.00477704
9 1.64776 1.64937 0.0042505
10 1.66405 1.65084 0.00407096
11 1.63762 1.64964 0.00387408
12 1.66 1.6505 0.00364629
13 1.66741 1.6518 0.00359028
14 1.63895 1.65088 0.00344908
15 1.63525 1.64984 0.00337297
16 1.62302 1.64816 0.00355437
17 1.63381 1.64732 0.00344413
18 1.6747 1.64884 0.00357292
19 1.64461 1.64862 0.00339182
20 1.64458 1.64842 0.00322822
