1 1.11378 1.11378 0
2 1.09774 1.10576 0.00567089
3 1.09832 1.10328 0.00428799
4 1.11296 1.1057 0.00383859
5 1.08408 1.10138 0.00493772
6 1.09806 1.10082 0.00414553
7 1.09703 1.10028 0.0035885
8 1.09573 1.09971 0.00318469
9 1.09851 1.09958 0.00283367
10 1.10936 1.10056 0.00271397
11 1.09175 1.09976 0.00258272
12 1.10667 1.10033 0.00243086
13 1.1116 1.1012 0.00239352
14 1.09264 1.10059 0.00229938
15 1.09016 1.09989 0.00224864
16 1.08201 1.09878 0.00236958
17 1.08921 1.09821 0.00229609
18 1.11647 1.09923 0.00238195
19 1.0964 1.09908 0.00226121
20 1.09639 1.09894 0.00215215
