1 -0.373973 -0.373973 0
2 -0.44944 -0.411706 0.0266816
3 -0.42284 -0.415417 0.018044
4 -0.375405 -0.405414 0.0160683
5 -0.374629 -0.399257 0.0139846
6 -0.363518 -0.393301 0.01286
7 -0.381042 -0.391549 0.0111415
8 -0.390208 -0.391382 0.00975004
9 -0.423552 -0.394956 0.00929888
10 -0.374519 -0.392912 0.00859064
11 -0.386918 -0.392368 0.00782694
12 -0.364361 -0.390034 0.00751461
13 -0.41713 -0.392118 0.00721984
14 -0.367076 -0.390329 0.00692216
15 -0.320964 -0.385705 0.00785491
16 -0.350255 -0.383489 0.0076701
17 -0.428197 -0.386119 0.00765652
18 -0.408624 -0.387369 0.00733253
19 -0.370239 -0.386468 0.00700181
20 -0.399937 -0.387141 0.00668403
