1 0.0323165 0
1 0.0969496 0
1 0.161583 0
1 0.226216 0
1 0.290849 0
1 0.355482 0
1 0.420115 0
1 0.484748 0
1 0.549381 0
1 0.614014 0
1 0.678647 0
1 0.74328 0
1 0.807913 0.0197838
1 0.872546 0.335262
1 0.937179 1.64259
1 1.00181 2.35428
1 1.06645 2.03622
1 1.13108 2.3287
1 1.19571 2.09816
1 1.26034 1.7919
1 1.32498 1.19028
1 1.38961 1.26041
1 1.45424 1.24682
1 1.51888 1.17922
1 1.58351 1.04947
1 1.64814 1.50172
1 1.71278 1.28484
1 1.77741 1.28476
1 1.84204 0.973345
1 1.90667 0.78034
1 1.97131 0.640057
1 2.03594 0.649385
1 2.10057 0.830496
1 2.16521 1.20766
1 2.22984 1.25728
1 2.29447 0.922272
1 2.35911 0.81822
1 2.42374 1.14554
1 2.48837 1.10215
1 2.55301 1.07644
1 2.61764 1.07984
1 2.68227 1.14272
1 2.7469 1.12302
1 2.81154 1.20408
1 2.87617 1.25632
1 2.9408 1.2431
1 3.00544 0.920547
1 3.07007 0.943235
1 3.1347 0.882234
1 3.19934 1.1847
1 3.26397 0.837139
1 3.3286 0.8686
1 3.39323 0.967177
1 3.45787 0.931551
1 3.5225 1.02477
1 3.58713 1.13666
1 3.65177 1.00286
1 3.7164 1.03525
1 3.78103 1.07289
1 3.84567 0.977772
1 3.9103 0.93001
1 3.97493 1.05134
1 4.03957 0.967292
1 4.1042 1.05352
1 4.16883 1.09903
1 4.23346 1.01009
1 4.2981 1.17244
1 4.36273 1.07271
1 4.42736 1.00688
1 4.492 1.04071
1 4.55663 1.02685
1 4.62126 1.00057
1 4.6859 0.983435
1 4.75053 1.04253
1 4.81516 1.04043
1 4.87979 0.935623
1 4.94443 0.981487
1 5.00906 1.00624
1 5.07369 0.990982
1 5.13833 1.01966
1 5.20296 1.04252
1 5.26759 0.912906
1 5.33223 0.907161
1 5.39686 0.951554
1 5.46149 0.942185
1 5.52612 1.09137
1 5.59076 1.02373
1 5.65539 0.9725
1 5.72002 1.0182
1 5.78466 1.02487
1 5.84929 1.05852
1 5.91392 1.02252
1 5.97856 1.06689
1 6.04319 1.08088
1 6.10782 1.01754
1 6.17246 1.01929
1 6.23709 1.04516
1 6.30172 1.0432
1 6.36635 1.01888
1 6.43099 0
2 0.0323165 0
2 0.0969496 0
2 0.161583 0
2 0.226216 0
2 0.290849 0
2 0.355482 0
2 0.420115 0
2 0.484748 0
2 0.549381 0
2 0.614014 0
2 0.678647 0
2 0.74328 0
2 0.807913 0
2 0.872546 0.202554
2 0.937179 1.20145
2 1.00181 1.59576
2 1.06645 1.98345
2 1.13108 1.94979
2 1.19571 1.50188
2 1.26034 1.5556
2 1.32498 1.08294
2 1.38961 1.28284
2 1.45424 1.12034
2 1.51888 1.09094
2 1.58351 1.1219
2 1.64814 1.3431
2 1.71278 1.19185
2 1.77741 1.02088
2 1.84204 1.02127
2 1.90667 1.08616
2 1.97131 1.13834
2 2.03594 1.14385
2 2.10057 0.994115
2 2.16521 0.915392
2 2.22984 1.15014
2 2.29447 1.16984
2 2.35911 1.45005
2 2.42374 1.24516
2 2.48837 1.02152
2 2.55301 1.12856
2 2.61764 1.23944
2 2.68227 0.953009
2 2.7469 0.956331
2 2.81154 1.10938
2 2.87617 1.20276
2 2.9408 0.998185
2 3.00544 1.13409
2 3.07007 1.08982
2 3.1347 0.939699
2 3.19934 1.09561
2 3.26397 1.12548
2 3.3286 1.01532
2 3.39323 0.915825
2 3.45787 0.974264
2 3.5225 1.11046
2 3.58713 0.884524
2 3.65177 0.906777
2 3.7164 0.933344
2 3.78103 0.911224
2 3.84567 0.942262
2 3.9103 0.99721
2 3.97493 0.97986
2 4.03957 1.17548
2 4.1042 1.1895
2 4.16883 1.09785
2 4.23346 1.0469
2 4.2981 1.0547
2 4.36273 1.05981
2 4.42736 0.9412
2 4.492 1.0081
2 4.55663 1.04606
2 4.62126 0.914766
2 4.6859 0.957406
2 4.75053 0.906073
2 4.81516 0.993786
2 4.87979 0.951773
2 4.94443 0.936752
2 5.00906 0.979585
2 5.07369 1.02417
2 5.13833 1.05913
2 5.20296 0.950663
2 5.26759 0.953333
2 5.33223 0.895614
2 5.39686 0.995704
2 5.46149 1.02693
2 5.52612 1.08289
2 5.59076 1.15625
2 5.65539 1.12563
2 5.72002 1.01724
2 5.78466 1.02271
2 5.84929 0.992261
2 5.91392 1.03127
2 5.97856 0.998041
2 6.04319 0.973081
2 6.10782 1.06399
2 6.17246 1.059
2 6.23709 0.989557
2 6.30172 0.975659
2 6.36635 0.920566
2 6.43099 0
3 0.0323165 0
3 0.0969496 0
3 0.161583 0
3 0.226216 0
3 0.290849 0
3 0.355482 0
3 0.420115 0
3 0.484748 0
3 0.549381 0
3 0.614014 0
3 0.678647 0
3 0.74328 0
3 0.807913 0
3 0.872546 0.33626
3 0.937179 1.16945
3 1.00181 1.7729
3 1.06645 2.6976
3 1.13108 2.03709
3 1.19571 1.53004
3 1.26034 0.962921
3 1.32498 1.24136
3 1.38961 1.25805
3 1.45424 1.09771
3 1.51888 1.14101
3 1.58351 1.42283
3 1.64814 1.52214
3 1.71278 1.00767
3 1.77741 0.976617
3 1.84204 0.902573
3 1.90667 0.942135
3 1.97131 0.819187
3 2.03594 0.825757
3 2.10057 0.842724
3 2.16521 0.986555
3 2.22984 1.2371
3 2.29447 1.46735
3 2.35911 1.2474
3 2.42374 1.43468
3 2.48837 1.26895
3 2.55301 1.10419
3 2.61764 1.02372
3 2.68227 1.08188
3 2.7469 0.959152
3 2.81154 1.2162
3 2.87617 1.04309
3 2.9408 1.31735
3 3.00544 1.07443
3 3.07007 1.04185
3 3.1347 0.906674
3 3.19934 0.995743
3 3.26397 1.04316
3 3.3286 0.962985
3 3.39323 0.971204
3 3.45787 1.03439
3 3.5225 0.900069
3 3.58713 0.974358
3 3.65177 1.01415
3 3.7164 1.00548
3 3.78103 1.07304
3 3.84567 1.07181
3 3.9103 1.16317
3 3.97493 1.04456
3 4.03957 1.00041
3 4.1042 1.00104
3 4.16883 0.991018
3 4.23346 1.12633
3 4.2981 0.937818
3 4.36273 0.894425
3 4.42736 0.946201
3 4.492 0.890958
3 4.55663 0.858395
3 4.62126 0.989961
3 4.6859 0.98873
3 4.75053 1.08119
3 4.81516 1.01221
3 4.87979 1.03552
3 4.94443 1.05575
3 5.00906 0.945781
3 5.07369 0.905187
3 5.13833 1.04741
3 5.20296 1.00535
3 5.26759 1.05144
3 5.33223 0.976392
3 5.39686 1.00121
3 5.46149 1.04393
3 5.52612 0.957904
3 5.59076 1.06694
3 5.65539 0.982671
3 5.72002 1.04345
3 5.78466 1.062
3 5.84929 1.09086
3 5.91392 1.15892
3 5.97856 1.03417
3 6.04319 1.00944
3 6.10782 0.981118
3 6.17246 1.07516
3 6.23709 1.07398
3 6.30172 0.989305
3 6.36635 0.97442
3 6.43099 0
