1 -6.66137 -6.66137 0
2 -6.65911 -6.66024 0.000798078
3 -6.65308 -6.65785 0.00201847
4 -6.66519 -6.65969 0.0021945
5 -6.65873 -6.6595 0.00176395
6 -6.66117 -6.65977 0.00149178
7 -6.65828 -6.65956 0.0012939
8 -6.65798 -6.65936 0.00114714
9 -6.66317 -6.65979 0.00109478
10 -6.65975 -6.65978 0.000985303
11 -6.66019 -6.65982 0.000896425
12 -6.6488 -6.6589 0.00120349
13 -6.65763 -6.6588 0.0011149
14 -6.65091 -6.65824 0.00116908
15 -6.66111 -6.65843 0.00110673
16 -6.65785 -6.65839 0.00103815
17 -6.66241 -6.65863 0.00100366
18 -6.66184 -6.65881 0.000963639
19 -6.65673 -6.6587 0.000919126
20 -6.66068 -6.6588 0.000878472
