1 -5.45926 -5.45926 0
2 -5.45961 -5.45943 0.000126647
3 -5.45738 -5.45875 0.000566267
4 -5.45923 -5.45887 0.000437472
5 -5.45871 -5.45884 0.000351153
6 -5.45909 -5.45888 0.000295201
7 -5.45895 -5.45889 0.000253208
8 -5.45845 -5.45884 0.000227499
9 -5.46036 -5.459 0.000257658
10 -5.45804 -5.45891 0.000249452
11 -5.45865 -5.45888 0.000227873
12 -5.45958 -5.45894 0.000216036
13 -5.45858 -5.45891 0.000201204
14 -5.45765 -5.45882 0.000206235
15 -5.45808 -5.45877 0.000198307
16 -5.45904 -5.45879 0.000186584
17 -5.45945 -5.45883 0.000179642
18 -5.45932 -5.45886 0.000171686
19 -5.45882 -5.45885 0.000162659
20 -5.4592 -5.45887 0.000155455
