1 0.801407 0.801407 0
2 0.799663 0.800535 0.000616483
3 0.797138 0.799403 0.00101198
4 0.803972 0.800545 0.00124682
5 0.800013 0.800439 0.00100199
6 0.801382 0.800596 0.000847241
7 0.79955 0.800446 0.000739257
8 0.799688 0.800352 0.000652907
9 0.801871 0.80052 0.000601805
10 0.801145 0.800583 0.000544851
11 0.801026 0.800623 0.000496808
12 0.792815 0.799973 0.000771658
13 0.799364 0.799926 0.000713716
14 0.795511 0.79961 0.000729076
15 0.80202 0.799771 0.000697941
16 0.79921 0.799736 0.000655201
17 0.801974 0.799868 0.000629748
18 0.801685 0.799969 0.0006028
19 0.798604 0.799897 0.000575337
20 0.800983 0.799951 0.000549127
