1 1.50862 1.50862 0
2 1.43268 1.47065 0.0268497
3 1.52503 1.48878 0.0232255
4 1.70054 1.54172 0.0490464
5 1.57453 1.54828 0.0396736
6 1.51196 1.54223 0.0335201
7 1.41671 1.5243 0.0331826
8 1.52559 1.52446 0.0290352
9 1.50987 1.52284 0.0258542
10 1.41518 1.51207 0.0254115
11 1.64292 1.52397 0.0257354
12 1.45474 1.5182 0.0242287
13 1.17825 1.49205 0.0336364
14 1.28719 1.47741 0.0342692
15 1.58806 1.48479 0.0327688
16 1.36989 1.47761 0.0314978
17 1.44261 1.47555 0.0297122
18 1.50782 1.47734 0.0281156
19 1.39478 1.473 0.0269696
20 1.37772 1.46823 0.0260384
21 1.50521 1.46999 0.024858
22 1.1775 1.4567 0.0270509
23 1.31815 1.45068 0.0265371
24 1.48514 1.45211 0.0254702
25 1.35896 1.44839 0.0247224
26 1.33662 1.44409 0.0241424
27 1.35097 1.44064 0.0234933
28 1.48867 1.44235 0.0227168
29 1.51136 1.44473 0.0220577
30 1.46875 1.44553 0.021337
31 1.29641 1.44072 0.021184
32 1.18546 1.43275 0.0219726
33 1.43051 1.43268 0.0213069
34 1.30183 1.42883 0.0210249
35 1.18655 1.42191 0.0215336
36 1.17046 1.41492 0.0220391
37 1.5724 1.41918 0.0218506
38 1.43331 1.41955 0.0212787
39 1.46471 1.42071 0.0207646
40 1.36654 1.41935 0.0202896
41 1.58749 1.42346 0.0202049
42 1.48735 1.42498 0.019781
43 1.29103 1.42186 0.0195648
44 1.21758 1.41722 0.0196633
45 1.47696 1.41855 0.0192711
46 1.49737 1.42026 0.0189282
47 1.44051 1.42069 0.0185304
48 1.19407 1.41597 0.0187361
49 1.52937 1.41828 0.0184961
50 1.39282 1.41777 0.0181332
51 1.47509 1.4189 0.0178124
52 1.57167 1.42184 0.0177105
53 1.47785 1.42289 0.0174079
54 1.38228 1.42214 0.0171018
55 1.45189 1.42268 0.0167994
56 1.64544 1.42666 0.0169638
57 1.27774 1.42405 0.0168662
58 1.60075 1.42709 0.0168483
59 1.34844 1.42576 0.0166154
60 1.17486 1.42158 0.0168564
61 1.46163 1.42224 0.0165929
62 1.53276 1.42402 0.0164207
63 1.31542 1.42229 0.0162503
64 1.27082 1.41993 0.0161679
65 1.37323 1.41921 0.0159351
66 1.6683 1.42298 0.0161344
67 1.3658 1.42213 0.0159161
68 1.3573 1.42118 0.0157106
69 1.47706 1.42199 0.0155038
70 1.40252 1.42171 0.0152848
71 1.44621 1.42205 0.0150734
72 1.27138 1.41996 0.0150086
73 1.40999 1.41982 0.0148036
74 1.51687 1.42114 0.0146616
75 1.40161 1.42088 0.0144684
76 1.25005 1.41863 0.0144516
77 1.39347 1.4183 0.0142676
78 1.40729 1.41816 0.0140853
79 1.28534 1.41648 0.014007
80 1.3865 1.4161 0.013837
81 1.57009 1.418 0.0137961
82 1.63351 1.42063 0.0138759
83 1.20684 1.41806 0.0139458
84 1.47792 1.41877 0.013798
85 1.10755 1.41511 0.0141131
86 1.39981 1.41493 0.0139501
87 1.60647 1.41713 0.0139624
88 1.56701 1.41884 0.0139072
89 1.56024 1.42042 0.0138414
90 1.50498 1.42136 0.0137195
91 1.44894 1.42167 0.013572
92 1.29199 1.42026 0.0134975
93 1.52636 1.4214 0.0134005
94 1.32154 1.42034 0.0133
95 1.51706 1.42135 0.0131989
96 1.42488 1.42139 0.0130615
97 1.26108 1.41974 0.013031
98 1.37341 1.41927 0.0129066
99 1.5781 1.42087 0.0128755
100 1.46325 1.42129 0.0127537
