1 0.0115332 0
1 0.0345996 0
1 0.0576661 0
1 0.0807325 0
1 0.103799 0
1 0.126865 0
1 0.149932 0
1 0.172998 0
1 0.196065 0
1 0.219131 0
1 0.242198 0
1 0.265264 0
1 0.28833 0
1 0.311397 0
1 0.334463 0
1 0.35753 0
1 0.380596 0
1 0.403663 0
1 0.426729 0
1 0.449795 0
1 0.472862 0
1 0.495928 0
1 0.518995 0
1 0.542061 0
1 0.565128 0
1 0.588194 0
1 0.61126 0
1 0.634327 0
1 0.657393 0
1 0.68046 0
1 0.703526 0
1 0.726593 0
1 0.749659 0
1 0.772725 0
1 0.795792 0
1 0.818858 0
1 0.841925 0
1 0.864991 0
1 0.888058 0.0042957
1 0.911124 0.0776548
1 0.93419 0.317542
1 0.957257 1.07237
1 0.980323 2.38151
1 1.00339 3.86568
1 1.02646 4.79276
1 1.04952 5.03135
1 1.07259 4.718
1 1.09566 3.68158
1 1.11872 2.75552
1 1.14179 1.84618
1 1.16485 1.24854
1 1.18792 0.706719
1 1.21099 0.382897
1 1.23405 0.209497
1 1.25712 0.0934063
1 1.28019 0.0559324
1 1.30325 0.0563637
1 1.32632 0.066636
1 1.34939 0.114295
1 1.37245 0.157044
1 1.39552 0.300659
1 1.41859 0.465663
1 1.44165 0.674203
1 1.46472 0.833294
1 1.48778 1.00562
1 1.51085 0.964255
1 1.53392 0.887381
1 1.55698 0.850542
1 1.58005 0.707984
1 1.60312 0.473144
1 1.62618 0.315708
1 1.64925 0.237722
1 1.67232 0.240312
1 1.69538 0.318582
1 1.71845 0.529114
1 1.74152 0.777287
1 1.76458 1.21016
1 1.78765 1.72021
1 1.81071 2.22739
1 1.83378 2.52335
1 1.85685 2.73149
1 1.87991 2.53349
1 1.90298 2.30153
1 1.92605 1.75967
1 1.94911 1.25232
1 1.97218 0.870177
1 1.99525 0.60948
1 2.01831 0.464626
1 2.04138 0.484429
1 2.06445 0.63708
1 2.08751 0.819265
1 2.11058 0.922297
1 2.13364 0.972695
1 2.15671 0.986026
1 2.17978 0.891133
1 2.20284 0.755792
1 2.22591 0.678356
1 2.24898 0.597472
1 2.27204 0.616979
1 2.29511 0
2 0.0115332 0
2 0.0345996 0
2 0.0576661 0
2 0.0807325 0
2 0.103799 0
2 0.126865 0
2 0.149932 0
2 0.172998 0
2 0.196065 0
2 0.219131 0
2 0.242198 0
2 0.265264 0
2 0.28833 0
2 0.311397 0
2 0.334463 0
2 0.35753 0
2 0.380596 0
2 0.403663 0
2 0.426729 0
2 0.449795 0
2 0.472862 0
2 0.495928 0
2 0.518995 0
2 0.542061 0
2 0.565128 0
2 0.588194 0
2 0.61126 0
2 0.634327 0
2 0.657393 0
2 0.68046 0
2 0.703526 0
